Codigo,Lat,Lon,Area
38735000,-7.1619,-35.7164,1
38720000,-7.0333,-35.7608,134
38710000,-7.0272,-35.9181,19
38653000,-6.7056,-35.4433,3
38648000,-6.7372,-35.5794,13
38640000,-6.7264,-35.4789,6
38630000,-6.8111,-35.5703,42
38625000,-6.7908,-35.6186,19
38620000,-6.9075,-35.5383,58
38615000,-6.9425,-35.6781,0
38610000,-6.9917,-35.7519,14
38605000,-7.1425,-35.9542,27
38600000,-7.0958,-35.8622,2
38599500,-7.0883,-35.8714,37
38599000,-7.0919,-35.925,9
38595000,-6.715,-36.0353,299
38594000,-6.73,-36.0886,184
38593000,-6.5269,-36.11,0
38551000,-5.8903,-35.7731,440.9
38465000,-6.3456,-35.7953,1170
38450000,-6.2547,-35.8244,1670
38442000,-6.2242,-36.03,446
38441000,-6.1947,-36.0192,219
38397000,-5.9381,-35.4119,533
38384600,-8.0969,-36.9878,0
38354000,-7.8897,-36.9978,0
38353500,-7.9203,-37.1025,0
38353000,-7.8844,-37.0675,0
38341000,-6.0167,-36.2806,2
38320000,-5.2433,-35.5436,182
38249300,-5.9744,-35.1981,46
38248000,-5.9186,-35.1883,127
38155000,-5.6333,-35.6547,2060
37761000,-5.2572,-36.7233,40800
37750000,-5.2897,-36.7653,40300
37730000,-5.4133,-36.8444,40100
37721000,-5.665,-36.5964,25
37715100,-5.5778,-36.4756,311
37714700,-5.615,-36.8286,1090
37711000,-5.6319,-36.9161,969
37696000,-5.6431,-36.9331,963
37610500,-5.6625,-36.8819,38600
37610000,-5.6669,-36.8761,35500
37608000,-5.7689,-37.0725,540
37605000,-5.9767,-36.7022,134
37604000,-6.0342,-37.0156,34300
37570000,-6.3703,-37.1803,9710
37563000,-6.4942,-37.0686,1180
37562800,-6.5431,-36.9917,1140
37562700,-6.9675,-36.2442,116
37562200,-6.7539,-37.0092,112
37561700,-6.8733,-36.9206,0
37561500,-6.7869,-36.7881,8
37560920,-6.6456,-37.1972,826
37522000,-6.7328,-36.9517,465
37521700,-6.5567,-36.3789,43
37521500,-6.4292,-36.3533,0
37519800,-6.4256,-36.6028,2120
37519000,-6.7042,-36.6883,181
37518600,-6.6947,-36.6294,1440
37518200,-6.8572,-36.4081,349
37517850,-6.2683,-36.5258,161
37517800,-6.2464,-36.5097,406
37517400,-6.2369,-36.2969,0.43
37517000,-6.41,-36.7925,950
37500000,-6.6467,-37.1978,820
37489500,-6.1794,-37.3342,835
37482000,-6.2444,-37.4839,214
37481000,-6.1956,-37.5433,224
37471000,-6.3219,-37.5106,265
37439000,-6.6719,-37.3886,2910
37435000,-6.9317,-37.0719,0
37429000,-7.0614,-37.2694,0
37428000,-7.0786,-37.2469,0
37422000,-7.2383,-37.3108,0
37420000,-7.2383,-37.2264,0
37419300,-7.2492,-37.2811,0
37419000,-7.2581,-37.2908,0
37417000,-7.3111,-38.4811,0
37413000,-6.44,-37.3894,18100
37412100,-6.1272,-37.8142,110
37412090,-6.1733,-37.8481,45
37412050,-6.5231,-37.8469,315
37412000,-6.5803,-37.6058,17200
37411700,-6.9094,-37.5944,0
37411500,-6.4319,-37.6517,0
37410000,-6.7258,-37.7975,15200
37381500,-6.7256,-37.7975,15200
37381000,-6.9636,-37.9247,8580
37380000,-6.9658,-37.9242,8580
37372000,-6.9625,-38.1647,0
37369152,-7.0242,-37.9481,7960
37369150,-7.0242,-37.9431,0
37369100,-7.0217,-37.9486,7620
37369055,-7.0242,-37.9856,7960
37369000,-7.0239,-37.9861,0
37364000,-7.1158,-38.1917,0
37362200,-7.0875,-37.6547,0
37362000,-7.0744,-37.7317,0
37354000,-7.3253,-37.7583,0
37352000,-7.1642,-37.41,0
37340000,-7.2044,-37.9281,4560
37329000,-7.2056,-38.3756,0
37328000,-7.1786,-38.16,0
37327000,-7.1264,-38.4992,0
37326500,-7.2233,-38.3033,0
37326300,-7.3214,-38.2294,0
37326000,-7.3717,-38.41,0
37325000,-7.4214,-38.365,0
37324000,-7.3747,-37.5197,0
37323000,-7.3931,-37.9689,0
37322900,-7.7183,-37.9903,0
37322300,-7.6436,-37.8764,0
37322100,-7.5933,-37.9119,0
37322000,-7.4561,-37.6408,0
37321000,-7.5606,-37.8267,0
37320700,-7.54,-37.7892,0
37320500,-7.5139,-38.0461,0
37320000,-7.4364,-38.3189,1920
37312150,-7.63,-36.8975,102
37312000,-7.5031,-38.4417,0
37311000,-7.545,-38.5208,0
37310900,-7.5606,-38.5492,0
37310600,-7.545,-38.1617,0
37310000,-7.5861,-38.3025,0
37301000,-7.6858,-38.1756,0
37295000,-6.5958,-38.0625,72
37257000,-6.7039,-38.4728,18
37255000,-6.6944,-38.5181,0
37253000,-6.5439,-38.4694,266
37249500,-6.5744,-38.6075,10
37238200,-6.82,-38.6431,0
37238050,-6.7969,-38.5703,342
37238000,-6.7981,-38.5689,0
37236500,-6.5097,-38.4108,35
37230100,-6.8453,-38.31,1300
37230000,-6.8456,-38.3103,1320
37226100,-7.0853,-38.2831,0
37217100,-6.9847,-38.4533,1000
37217000,-6.9861,-38.4528,0
37212000,-6.9547,-38.6789,0
37147000,-5.6956,-37.2536,1540
37146000,-6.6297,-37.1497,319
37145910,-6.6269,-37.1489,315
37145000,-5.9058,-37.5078,180
37144000,-6.0181,-37.6464,105
37141000,-5.9572,-37.7217,102
37130000,-7.6314,-38.5956,0
37075100,-5.6539,-37.6925,588
37075000,-6.01,-37.8158,86
37067000,-5.83,-37.9803,12
37065000,-5.8519,-38.01,137
37064000,-5.795,-38.0708,13
37062800,-5.7608,-37.8025,4380
37062700,-5.8739,-37.9606,3620
37062000,-5.7842,-37.9161,102
37053000,-6.0525,-37.7814,319
37052000,-5.9778,-38.18,10
37051000,-5.9361,-37.9403,121
37049700,-5.8289,-38.0636,33
37049000,-6.2708,-38.0367,370
37047000,-6.2211,-38.2572,49
37045500,-6.3958,-38.3894,7.8
37045000,-6.3056,-38.2486,301
37041000,-6.2153,-38.4314,65
37031900,-6.1472,-38.3347,348
37031500,-6.1114,-38.215,49
37029000,-6.0844,-38.1256,72
37028000,-6.1458,-38.1914,1320
37026000,-6.3286,-38.1781,324
37024000,-35.4283,-35.6511,51.6
37020000,-6.1886,-37.9531,63
37010000,-6.355,-38.2764,230
36700000,-4.6722,-37.8181,0
36628000,-4.9344,-37.8878,71000
36615000,-5.0839,-37.9983,48900
36580000,-5.1219,-38.4464,17300
36520000,-5.2014,-39.2922,7050
36470000,-5.5958,-39.3811,4530
36390000,-5.2275,-38.1978,47800
36320000,-5.8997,-38.6331,39600
36290000,-6.4067,-38.8672,12400
36270000,-6.75,-38.9667,8840
36260000,-7.0142,-38.9581,6940
36210000,-7.2222,-39.1439,1260
36160000,-6.3744,-39.2933,20700
36130000,-6.5344,-39.4997,6000
36125000,-6.5578,-39.5086,3530
36070000,-6.5206,-39.6386,13700
36045000,-6.6461,-39.9617,3460
35570000,-3.4075,-39.0847,7330
35300100,-3.1122,-40.1253,0
35283000,-3.4553,-40.2128,13000
35275000,-3.6883,-40.3389,11300
35260000,-3.9092,-40.3797,2800
35255000,-3.9039,-40.4053,6880
35249000,-4.215,-40.0667,1770
35240000,-4.195,-40.3178,1530
35235000,-4.1442,-40.43,3640
35125000,-3.4647,-40.6853,1500
35051000,-3.1536,-41.1644,766
35050000,-3.0786,-41.255,1000
34980000,-3.7239,-41.9742,21800
34979000,-4.0394,-41.2675,1020
34977000,-3.9608,-41.6703,5040
34976000,-3.9372,-41.7169,5190
34943700,-4.2508,-41.7825,5
34941000,-4.33,-41.7206,220
34940000,-3.9028,-42.2297,11200
34936000,-4.2378,-42.3053,2900
34933000,-4.3931,-42.4072,1760
34930000,-4.4097,-42.1814,4910
34915000,-4.4417,-41.4739,39
34912000,-4.7689,-42.6078,60
34879500,-3.4539,-42.37,298000
34820000,-4.2881,-42.9856,294000
34789000,-5.2025,-42.6967,51400
34775000,-5.4417,-42.3636,5
34770000,-5.6664,-42.2136,43400
34750100,-5.51,-41.3456,7
34750000,-5.2231,-41.7375,19200
34742000,-5.0586,-41.1567,11400
34730000,-4.4156,-40.9108,1030
34710000,-6.1936,-41.9928,6580
34701000,-5.0808,-42.0556,173
34700000,-5.1028,-42.0397,94
34690000,-5.135,-42.8111,237000
34660000,-5.5719,-43.0242,235000
34600000,-6.6222,-42.6969,73700
34564000,-8.355,-42.2453,15600
34563800,-8.4556,-42.1639,15000
34563200,-9.0006,-42.4256,6480
34561500,-9.2842,-43.3208,57
34560800,-9.1094,-41.9472,194
34550000,-9.1611,-42.8725,1970
34500000,-6.9972,-42.5181,3100
34479000,-6.9861,-42.0883,28800
34471000,-7.1894,-41.7703,17700
34464000,-6.9136,-41.3069,1070
34445000,-7.7031,-41.2353,3050
34440000,-7.3347,-40.8447,562
34419000,-7.7256,-41.8378,3
34415000,-7.6583,-43.0856,4520
34409000,-8.0111,-41.4947,4710
34404000,-8.14,-41.1633,1280
34345000,-7.095,-40.5883,225
34340000,-6.8139,-42.9667,9910
34330000,-6.9925,-40.8364,2330
34320000,-6.8908,-40.6314,405
34311000,-6.7614,-43.0278,140000
34270000,-7.2475,-43.6433,47000
34251000,-8.7925,-44.2058,31000
34242500,-10.1992,-44.2253,1210
34233000,-9.5397,-44.6014,22700
34219100,-6.7722,-43.5469,85000
34219080,-6.7722,-43.5469,84686
34218080,-6.7494,-43.5669,84686
34170000,-7.0819,-44.8139,24700
34160900,-7.0817,-44.8117,22800
34130000,-7.5344,-46.0358,9040
34129980,-7.5342,-46.0344,8800
34090000,-7.3908,-44.6142,15600
34089980,-7.3903,-44.6136,14700
34070000,-7.3808,-44.8267,35300
34060000,-7.5667,-45.2544,31300
34059900,-7.5558,-45.2436,32700
34040500,-8.2708,-45.6683,25500
34020980,-9.1131,-45.9264,13600
34020000,-9.1131,-45.9261,12900
34010000,-9.29,-45.9019,12100
33770000,-3.5525,-43.8722,2630
33760000,-3.3347,-43.525,3990
33730000,-3.5775,-43.7028,4210
33690100,-3.3922,-44.3619,51129
33680000,-3.6278,-44.3792,49900
33630000,-4.1258,-44.1297,43800
33590000,-4.4583,-43.875,37200
33550000,-4.865,-43.3675,32700
33530000,-5.3372,-43.8844,27300
33480000,-6.0208,-44.2486,15000
33420000,-6.3708,-44.3603,6060
33380000,-3.7722,-45.2181,20300
33321000,-5.8222,-46.1422,4510
33290000,-4.2194,-44.7653,25500
33286000,-4.37,-44.6758,25200
33281000,-4.57,-44.6106,24000
33260000,-5.1019,-44.9614,15400
33250000,-5.5006,-45.2436,13200
32620000,-1.8006,-46.3161,32900
32550000,-2.7717,-46.8028,4690
32540000,-3.3197,-46.8456,16300
31700000,-2.5128,-47.7681,32200
31680000,-3.1372,-48.0847,25900
31645000,-1.455,-48.4017,49400
30511000,0.8583,-51.1942,30900
30510000,0.8564,-51.1975,30850
30400080,0.9033,-51.2597,31000
30400070,0.8522,-51.2908,30510
30380900,0.6567,-51.6239,14855
30380000,0.6439,-51.7547,12423
30300000,0.9006,-52.0156,10800
30200050,0.7814,-51.5911,15287
30080000,0.9861,-51.7064,10600
30075000,1.3978,-50.925,1810
30055000,2.9567,-51.4219,3330
30050000,3.7217,-51.9308,22200
29680090,-3.7792,-49.6583,763000
29200000,-5.1281,-49.3242,746000
29110000,-5.4886,-49.2233,37541
29100000,-5.4867,-49.2214,37500
29070100,-6.0914,-49.9044,6850
29050000,-5.3386,-49.1244,703000
29040000,-5.3497,-48.8806,700000
28850000,-5.6514,-48.1325,388000
28318000,-6.5178,-48.1514,0
28310080,-6.7822,-48.1525,705
28310070,-6.7817,-48.1511,705
28308000,-6.8006,-48.1358,690
28300100,-6.3997,-48.5281,359462
28300000,-6.4097,-48.5422,377000
28280000,-6.5778,-48.6367,0
28200000,-7.2075,-48.2958,1330
28190080,-7.2133,-48.2364,440
28180000,-7.2517,-48.1603,216
27550000,-7.6136,-49.0453,1150
27500000,-8.2694,-49.2594,332000
27490000,-8.3611,-49.2775,316568
27320000,-8.8033,-49.555,319000
27300900,-9.1261,-49.7431,0
27110000,-9.5003,-49.9831,6370
26800000,-10.5647,-49.9342,35800
26799000,-10.5856,-49.9264,0
26798500,-10.8278,-49.7956,0
26798000,-11.3811,-49.6819,0
26796000,-11.4011,-49.6556,0
26795700,-10.8636,-49.6756,0
26795100,-10.7825,-49.4253,0
26792000,-11.1222,-49.6303,0
26790000,-11.3231,-49.2592,1420
26730000,-11.8392,-49.7711,9040
26721000,-12.2125,-49.6628,0
26713000,-10.8014,-49.9539,13500
26711000,-11.4644,-50.0078,10500
26710000,-12.0986,-49.9481,8150
26500000,-10.8731,-51.6283,3658
26350000,-11.6181,-50.6625,194000
26310000,-12.1653,-51.3331,2225
26150000,-14.5997,-51.7197,9390
26130000,-15.0894,-52.0489,2812
26100000,-14.6725,-52.355,25300
26070000,-12.9186,-51.3297,1339
26057000,-14.5342,-52.3314,2882
26054000,-14.8672,-53.2833,774
26053120,-14.8569,-53.2919,160
26053110,-14.8669,-53.2972,780
26053100,-14.8689,-53.3014,610
26034600,-15.2225,-53.9661,2235
26033800,-15.3717,-54.3836,4010
26033750,-15.38,-54.4136,4027
26033700,-15.4072,-54.4322,0
26033600,-15.3661,-54.8,2146
25700000,-13.6897,-50.8,92300
25200000,-14.9128,-51.0814,76300
25130000,-15.5358,-50.7047,5310
25100000,-15.9222,-50.1717,229
25090000,-15.9147,-50.1278,103
24950000,-15.9397,-51.3575,10100
24850000,-15.7381,-51.8281,50100
24800000,-15.8897,-51.8528,12000
24770000,-16.5864,-51.8156,962
24768000,-16.5917,-51.8056,955
24760000,-16.6164,-51.77,933
24748700,-16.3306,-51.46,0
24748000,-16.3419,-51.4397,0
24747000,-16.3697,-51.4178,0
24745000,-16.4033,-51.4033,0
24744920,-16.4353,-51.3958,3518
24744900,-16.4414,-51.3969,5365
24744000,-16.555,-51.2928,5365
24743000,-16.6847,-51.2325,1847
24735100,-16.475,-51.4133,1795
24735080,-16.475,-51.4167,1793
24735000,-16.5072,-51.4364,1784
24730000,-16.5364,-51.4794,1734
24725000,-16.6631,-51.5844,1402
24720000,-16.7658,-51.6358,1029
24700000,-15.8914,-52.2278,36800
24653000,-15.8994,-52.2764,13400
24500000,-16.0778,-53.5481,5280
24210100,-17.3306,-52.8025,83.75
24180080,-16.2986,-52.7028,1090
24180070,-16.2994,-52.7047,1057
24180050,-16.3056,-52.7097,1060
24179090,-16.3375,-52.745,604
24055000,-17.2967,-53.2172,2202
24035000,-17.3322,-53.205,1900
23790000,-5.5581,-47.4831,289594
23700000,-5.7894,-47.4689,297000
23495000,-6.2889,-47.3917,0
23490000,-6.5922,-47.4664,275000
23466000,-6.9953,-47.1653,4040
23310000,-7.3303,-47.4769,275000
23250000,-7.7078,-47.3117,10100
23249000,-7.7086,-47.3108,10100
23150100,-8.3914,-47.7658,2800
23100100,-8.3917,-48.1114,242000
23100000,-8.3917,-48.1114,242000
22910000,-9.3086,-47.9314,44910
22900000,-9.3069,-47.9292,44100
22741000,-9.9919,-47.8197,0
22738000,-10.0017,-47.8272,4055
22735080,-10.6942,-47.7922,8270
22735070,-10.6986,-47.795,8270
22735060,-10.7506,-47.6803,3010
22735050,-10.8353,-47.7675,4540
22735000,-11.0169,-47.4839,3073
22685000,-9.9911,-47.4797,13855
22680000,-9.9953,-47.4725,16900
22670000,-10.5486,-46.7589,25572
22511000,-9.5292,-48.6069,17055.2
22491400,-9.5669,-48.3792,0
22491200,-9.6917,-48.3689,0
22491000,-9.7442,-48.3625,182700
22490500,-9.7603,-48.3697,182520
22490300,-9.8319,-48.2925,518
22490200,-9.8356,-48.2939,514
22490100,-9.8519,-48.2836,435
22360000,-10.3483,-48.6369,2200
22320000,-10.895,-48.3483,2330
22300000,-11.1519,-48.5158,167385
22281000,-11.2467,-48.4586,167134
22250000,-11.5328,-48.2886,14500
22241000,-11.6667,-47.4392,0
22225080,-11.3694,-47.5758,110
22220001,-11.7578,-47.8358,10300
22220000,-11.7586,-47.8367,10300
22200080,-11.4661,-46.82,225
22199500,-11.4686,-46.8158,245.29
22186000,-11.8253,-47.1864,0
22184210,-11.5467,-46.9947,1483
22184200,-11.5469,-46.9881,1522
22184100,-11.4556,-46.9189,1365
22170000,-11.1244,-48.8019,0
22160000,-11.8517,-48.8458,3057
22151000,-11.9817,-48.6569,13900
22100000,-12.3922,-48.7117,8720
22050001,-12.0231,-48.5328,128000
22043000,-12.2342,-48.3861,126000
22042315,-12.785,-48.2403,63800
21891000,-12.6033,-47.8614,0
21860000,-12.6131,-47.7597,17300
21850000,-12.4167,-47.1958,12400
21844900,-12.3233,-46.9439,17055.2
21843000,-12.1561,-46.82,0
21842000,-12.1522,-46.8183,1418
21837000,-11.9856,-46.6522,0
21836000,-11.9528,-46.7547,1418
21835000,-11.9503,-46.7556,1418
21830000,-11.8906,-46.7681,151
21829000,-11.8908,-46.77,151
21820000,-11.8161,-46.7875,1900
21815000,-11.8133,-46.785,0
21780275,-11.7375,-46.7525,136.28
21780270,-11.7358,-46.7519,133.62
21780265,-11.71,-46.7514,209
21780260,-11.71,-46.7506,209
21780250,-11.6975,-46.7375,246
21780240,-11.6981,-46.7367,246
21780210,-11.6911,-46.7044,208
21780200,-11.6922,-46.7044,208
21780180,-11.6764,-46.6642,949
21780080,-12.0981,-49.4844,126
21770080,-12.4686,-46.4433,132
21762000,-12.5283,-46.2675,125
21761000,-12.5281,-46.2656,125
21758000,-12.6464,-46.6572,17055
21660000,-12.6906,-47.7828,40100
21600000,-13.425,-47.1383,29600
21551100,-13.4172,-46.3875,334
21550500,-13.4156,-46.3711,350
21550100,-13.4058,-46.3425,328
21545000,-13.3817,-46.2778,328
21540000,-13.3933,-46.3906,0
21539000,-13.3736,-46.3842,0
21500000,-13.7625,-46.8375,22600
21292000,-14.3722,-46.3242,816
21291500,-14.3708,-46.3194,907
21291100,-14.3653,-46.2556,386
21291000,-14.3575,-46.1978,361
21289000,-14.3272,-46.2311,370
21287000,-14.3047,-46.2011,370
21274000,-11.9808,-46.6425,1328
21273600,-11.9311,-46.3322,446
21273550,-11.9283,-46.3144,446
21273500,-11.9308,-46.3289,446
21273300,-11.925,-46.2772,399
21273100,-11.9244,-46.255,399
21273000,-11.9381,-46.595,1328
21270000,-14.6886,-46.2989,893
21268000,-14.695,-46.2867,867
21250000,-14.7858,-46.2472,477
21220000,-14.4508,-47.0472,7210
21210000,-15.3222,-47.3817,533
21163100,-13.0328,-48.2456,323.75
21160100,-13.0847,-48.0981,654.32
21150100,-13.1706,-48.22,755.61
21080000,-12.8086,-48.2386,63300
21050200,-13.23,-48.1928,2115.68
21050080,-13.4031,-48.1439,6825.57
21040000,-13.5539,-47.9908,785
21030000,-13.5483,-48.23,208.6
20980000,-13.7719,-48.0289,3693
20920080,-13.8286,-48.3067,51300
20699000,-14.5683,-48.1589,1610
20489100,-14.7967,-49.1725,17000
20250000,-15.2753,-49.5519,10600
20200000,-15.4961,-49.6908,3700
20130000,-15.5142,-49.4853,3930
20120000,-15.5175,-49.4856,3930
20110900,-15.5239,-49.4703,3928
20100000,-15.7242,-49.3219,1970
20090010,-14.8336,-48.7497,13800
20050050,-14.9794,-48.6669,0
20008000,-15.4981,-48.1406,161
20001400,-15.4875,-48.0458,0
20001200,-15.5008,-47.8542,139
20001050,-15.5231,-47.8158,0
20000950,-15.5281,-47.7419,0
19985000,-3.8511,-50.6397,2682
19500000,0.0219,-51.0503,5930000
19152500,-0.8569,-52.525,53100
19151500,-0.6622,-52.5161,52643
19151000,-0.6486,-52.5281,0
19150900,-0.6514,-52.5075,52595
19150800,-0.5994,-52.5214,52517
19110000,-0.5572,-52.5794,4470
19090000,-0.1392,-52.9344,40618
18950003,-1.7531,-52.24,509000
18938001,-2.6219,-51.9544,486000
18936000,-2.8819,-52.0114,714
18935000,-2.9167,-51.9206,483910
18880000,-3.7314,-51.5675,24700
18867900,-3.5339,-51.7058,25590
18865003,-3.4506,-51.9667,449100
18864000,-3.4228,-51.9653,0
18850600,-3.1289,-52.2239,106
18850400,-3.1508,-52.225,40.3
18850200,-3.2006,-52.2092,73
18850000,-3.2147,-52.2122,448000
18849800,-3.2369,-52.2367,502
18821000,-3.585,-52.3347,446500
18820900,-3.1311,-51.7719,0
18700000,-4.5278,-54.0125,122000
18650000,-5.65,-54.5208,35600
18630100,-8.7225,-55.0189,515
18630000,-8.75,-55.0325,495
18622000,-8.7303,-54.9636,1123
18621900,-8.7422,-54.9614,1120
18621100,-8.7686,-54.9533,1118
18620950,-8.8981,-54.9889,173
18620900,-8.9072,-54.9558,302
18620800,-9.0308,-54.9425,178
18600000,-5.6967,-54.2456,58700
18590000,-6.1872,-54.0836,56900
18500000,-6.7453,-51.7736,42400
18480000,-8.3269,-51.4603,6860
18460000,-6.7358,-51.9953,210000
18435000,-10.5547,-52.1833,5430
18428000,-12.6219,-52.0589,3510
18425200,-11.9283,-54.9983,2131
18422600,-12.7847,-54.6806,2099
18422500,-13.0975,-54.8183,2099
18422480,-13.0983,-54.8181,2099
18422400,-13.1483,-54.8356,2099
18422000,-11.1272,-54.4767,11600
18421600,-11.4717,-54.9939,3728
18421000,-12.3692,-54.1383,10300
18420000,-13.1408,-54.4453,3840
18415000,-13.5692,-53.0761,11600
18409650,-13.8475,-53.2597,6104
18409350,-14.5744,-53.6967,2147
18409000,-14.6111,-53.9986,706
18408500,-14.6297,-53.9097,1102
18408000,-14.6333,-53.9128,1100
18407500,-14.6317,-53.9242,769
18390000,-1.5328,-52.5769,5460000
18119000,-2.8094,-54.2994,16200
18116900,-2.8156,-54.2997,0
18115000,-3.4764,-54.4614,8300
18114000,-2.8839,-54.755,0
18090100,-3.1569,-54.7867,0
17900000,-2.4136,-54.7378,493000
17730000,-4.2756,-55.9822,458000
17710000,-4.6156,-56.325,450000
17680000,-5.4556,-55.87,40200
17430000,-7.3397,-58.1553,333000
17420000,-7.6147,-57.9503,138000
17410100,-8.8594,-57.4192,132796.52
17396080,-9.1875,-57.0428,91241.69
17395900,-9.1922,-57.0686,16106.13
17395000,-10.295,-56.9681,7266
17394000,-10.3303,-56.9828,7240
17393500,-10.3394,-56.9822,7237
17393000,-10.3444,-57.2511,395
17390100,-9.1653,-57.0608,107356.11
17389500,-10.3553,-56.9811,7211
17389000,-10.4361,-57.2683,1095
17388000,-10.5231,-56.9742,1242
17387000,-10.3711,-56.8881,3652
17385000,-10.6389,-56.5181,485
17384000,-9.3506,-56.7806,90704
17382125,-9.9256,-56.6353,2249
17381100,-9.6397,-56.0192,80247
17355000,-9.8386,-55.0192,3100
17354970,-9.7992,-54.9867,1750
17354950,-9.7894,-54.9881,1804
17354930,-9.7789,-54.9867,1804
17354800,-9.6864,-54.9653,1700
17354700,-9.6836,-54.9633,1699
17354550,-9.66,-54.9392,197
17354450,-9.6314,-54.9739,1444
17354400,-9.5056,-54.9969,1035
17354000,-9.8219,-54.9839,1200
17343000,-10.2194,-54.9708,10738
17340200,-9.9506,-55.5764,73852
17307000,-10.9831,-55.8389,41008
17305000,-10.975,-55.7683,41508
17280990,-11.2653,-55.4511,37938
17280980,-11.2797,-55.4442,37938
17277500,-13.1433,-55.6669,13248
17277300,-12.2881,-55.6008,17092
17277000,-12.65,-55.5683,1792
17275100,-12.1731,-55.8994,10072
17273100,-11.8939,-55.6561,20000
17271100,-12.535,-55.7072,840
17270000,-12.7933,-56.0108,6367.8
17250550,-13.5914,-56.2164,1880
17250500,-13.6036,-56.2006,1874
17240900,-13.7583,-56.0536,1770
17230000,-13.0519,-55.905,5435
17229000,-13.2986,-55.9122,1576
17228000,-13.4017,-55.8269,727.81
17224000,-13.7028,-56.7861,821
17130000,-7.7311,-58.2808,182000
17099500,-13.5025,-56.6183,5138
17099000,-13.8319,-56.4125,6011
17098500,-14.2169,-56.0347,2636
17094550,-12.4822,-57.8744,2571
17094520,-12.5294,-57.8783,0
17094400,-12.5733,-57.8831,2571
17094300,-12.0964,-57.8803,21622
17094050,-13.205,-57.505,3115
17094010,-13.3014,-57.5881,2819.8
17094000,-13.3197,-57.5978,2800
17093750,-13.3556,-57.6136,2617
17093700,-13.3867,-57.6244,2728.8
17093500,-13.4733,-57.6417,2419.7
17093400,-13.8622,-57.7856,1293
17093010,-11.3564,-58.3536,2243
17092960,-12.7983,-58.3969,16275
17092850,-12.96,-58.2508,6541.5
17091600,-13.0258,-58.1844,6397
17091580,-13.2925,-58.1347,0
17091450,-13.545,-58.6372,1441
17091410,-13.3617,-59.395,3030
17091400,-13.3947,-58.5919,1530
17091310,-13.3856,-59.3922,3022
17091210,-13.4572,-59.3903,2641
17091200,-13.42,-58.6047,1460
17091180,-13.6317,-58.6642,1000
17091170,-13.3489,-59.1508,946
17091160,-13.3631,-59.1425,933
17091150,-13.3783,-59.1464,835
17091130,-13.4992,-59.1856,588
17091095,-13.0719,-58.9764,5461
17091093,-13.0742,-58.9758,5461
17091090,-13.1972,-58.9831,5000
17091080,-13.1978,-58.9839,4960
17091050,-13.2239,-59.0267,4878
17091048,-13.2661,-59.0183,4860
17091047,-13.2664,-59.0194,4860
17091045,-13.3689,-59.0147,4620
17091040,-13.3697,-59.0125,4614
17091030,-13.4228,-59.0014,4533
17090600,-13.5425,-59.025,4273
17090580,-13.5436,-59.0303,4259
17090500,-13.5567,-59.0283,4220
17090400,-13.5956,-59.0325,4130
17050001,-1.9192,-55.5131,4670000
16900000,-1.7764,-55.8622,127000
16800000,-1.1014,-56.04,34800
16661000,-1.3706,-56.8519,79000
16500000,-1.1006,-57.0569,25800
16430000,-0.9978,-57.0431,39000
16100000,-2.1061,-59.3442,20400
16090000,-1.9494,-59.4767,14949
16070990,-1.9161,-59.4744,14949
16070980,-1.9161,-59.4756,14949
16062000,-1.2106,-60.2347,14949
16030000,-3.1539,-58.4114,4350000
16024900,-1.0781,-59.6739,1080
16020200,-0.9911,-59.4797,4070
16020100,-0.8661,-59.6011,3051
16020000,-0.8658,-59.6047,3051
16019000,-0.5956,-59.7772,149
16018000,-0.585,-59.7761,913
15960000,-3.5467,-58.9244,1376282
15910000,-6.7956,-59.0422,12700
15860000,-4.8972,-60.0253,1310000
15754000,-10.1647,-59.4467,15200
15753900,-10.1986,-59.4686,15170
15750600,-10.11,-59.4372,15387
15750550,-10.1611,-59.4606,15113
15750500,-10.1831,-59.4719,15269
15748000,-10.3219,-59.4622,0
15740000,-11.3097,-59.2236,3020
15730000,-11.3114,-59.2225,3020
15720000,-11.4131,-59.1703,416
15710000,-11.5778,-59.2058,759
15700000,-5.8167,-61.3019,1150000
15630000,-7.5028,-63.0183,1090000
15629000,-7.5053,-63.0211,1090000
15627000,-8.1803,-63.0911,1020424
15580000,-8.9322,-62.0556,60200
15564000,-10.8317,-62.8925,133
15560000,-10.8736,-61.9356,32800
15559000,-11.6525,-61.215,16100
15558200,-11.4444,-61.4408,17900
15558000,-11.6836,-61.1922,10100
15555800,-11.9025,-61.2397,1236
15555500,-11.9039,-61.2331,1236
15555300,-11.9475,-61.22,1236
15553950,-12.2594,-61.1889,405
15553900,-12.2708,-61.1872,405
15553800,-12.2678,-61.0756,1236
15553350,-12.5869,-60.9353,253
15553300,-12.5881,-60.9339,253
15553200,-12.595,-60.8831,253
15553180,-12.69,-60.8831,1891
15553160,-12.6928,-60.8808,1891
15553150,-12.7028,-60.8831,1891
15553100,-12.7561,-60.8083,1891
15552900,-12.855,-60.3303,0
15552800,-12.8539,-60.3292,0
15552600,-11.7489,-60.8678,4360
15552580,-11.9592,-60.7022,3330
15552570,-11.9953,-60.6969,3230
15552560,-12.1853,-60.5997,2551
15552008,-12.5042,-60.4714,381.2
15552005,-12.5056,-60.4719,434
15550000,-8.7986,-63.7106,12700
15490400,-8.4444,-63.5081,1017245
15490000,-8.4522,-63.5178,977000
15459090,-8.7469,-63.4636,14700
